timestamp,frame_number,time_since_start_ms,frame_duration_ms,diameter_um,diameter_std_um,purity_pct,speed_mm_s,crop_height_mm,n_points,centroid_x,centroid_y,measurement_quality,position_mm,is_outlier,section_id,dataset,section_number
2025-12-12T15:12:59.419573,151,19224.377,90.484,442.54,2.76,79.06,1.66,0.1,114,948.56,59.47,good,168.869260218212,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:59.546399,152,19351.203,126.826,449.48,3.18,77.86,1.0,0.1,114,859.8,59.44,good,170.3633938302777,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:59.679930,153,19484.734,133.531,428.45,2.38,74.36,0.96,0.1,114,926.93,59.55,good,171.93651886262705,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:59.812907,154,19617.711,132.977,434.82,3.36,72.81,0.97,0.1,114,997.98,59.55,good,173.5031172362386,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:12:59.935302,155,19740.106,122.395,427.94,2.54,76.86,1.17,0.1,114,948.41,59.55,good,174.94504935937408,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:00.030697,156,19835.501,95.395,416.73,4.98,71.81,1.54,0.1,112,1007.7,59.7,good,176.06889522633355,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:00.140125,157,19944.929,109.428,428.04,2.88,71.7,1.22,0.1,114,943.48,59.58,good,177.35806347969736,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:00.270290,158,20075.094,130.165,412.97,2.38,75.1,0.99,0.1,112,973.8,59.48,good,178.8915337587768,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:00.367673,159,20172.477,97.383,402.31,4.18,76.06,1.56,0.1,112,1002.99,59.54,good,180.03880019896883,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:00.453291,160,20258.095,85.618,400.82,3.82,73.7,1.66,0.1,112,1010.35,59.45,good,181.04746349827525,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:00.614799,161,20419.603,161.508,397.98,2.19,72.58,0.75,0.1,112,979.07,59.37,good,182.95018479688514,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:00.748967,162,20553.771,134.168,398.52,1.82,73.03,0.95,0.1,112,944.55,59.47,good,184.53081430868582,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:00.866309,163,20671.113,117.342,406.99,2.78,71.14,1.0,0.1,113,950.84,59.33,good,185.91321717802657,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:01.022317,164,20827.121000000003,156.008,401.11,2.88,67.16,0.78,0.1,112,1024.99,59.5,good,187.75114312815623,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:01.175637,165,20980.441,153.32000000000002,392.09,2.38,71.56,0.78,0.1,112,1052.9,59.38,good,189.55740182433766,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:01.310574,166,21115.378,134.937,396.23,4.33,70.55,1.0,0.1,112,1035.34,59.32,good,191.14709090395309,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:01.474000,167,21278.804,163.426,398.28,4.93,68.52,0.75,0.1,112,1052.75,59.23,good,193.07240810772396,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:01.631792,168,21436.596,157.792,403.35,2.96,67.67,0.74,0.1,112,1108.13,59.53,good,194.9313513127061,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:01.755075,169,21559.879,123.283,406.17,3.0,73.15,1.0,0.1,112,1043.71,59.52,good,196.38374493937806,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:01.897654,170,21702.458,142.579,392.85,4.1,71.75,0.93,0.1,111,1011.46,59.66,good,198.06346421046368,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:02.028501,171,21833.305,130.84699999999998,391.8,3.23,69.52,1.0,0.1,112,1081.99,59.52,good,199.6049691127547,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:02.172822,172,21977.626,144.321,403.26,3.46,58.42,0.93,0.1,112,1130.83,59.39,good,201.30521083784993,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:02.307827,173,22112.631,135.005,423.38,2.62,62.72,0.97,0.1,112,1092.44,59.38,good,202.89570102359204,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:02.448558,174,22253.362,140.731,421.02,8.86,57.67,0.89,0.1,112,1136.22,59.03,good,204.55364905758836,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:02.592549,175,22397.353,143.991,436.83,7.05,60.14,0.89,0.1,112,1115.17,59.17,good,206.25000306177475,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:02.723587,176,22528.391,131.03799999999998,441.1,9.21,54.51,0.95,0.1,112,1218.78,59.0,good,207.79375812980385,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:02.857161,177,22661.965,133.574,459.09,4.95,68.37,0.99,0.1,112,1138.64,59.27,good,209.3673897439686,False,2025-12-12_151402_section2,2025-12-12_151402,2
2025-12-12T15:13:02.998685,178,22803.489,141.524,476.47,4.69,61.95,0.93,0.1,112,1162.13,59.32,good,211.03468008911858,False,2025-12-12_151402_section2,2025-12-12_151402,2
