timestamp,frame_number,time_since_start_ms,frame_duration_ms,diameter_um,diameter_std_um,purity_pct,speed_mm_s,crop_height_mm,n_points,centroid_x,centroid_y,measurement_quality
2025-12-12T15:12:10.578541,89,11377.357999999998,136.22500000000002,424.04,2.56,63.99,0.96,0.10,112,1258.93,59.26,good
2025-12-12T15:12:10.710039,90,11508.856,131.498,434.72,7.51,61.23,0.97,0.10,112,1252.89,59.30,good
2025-12-12T15:12:10.802339,91,11601.155999999999,92.3,492.41,4.77,63.36,1.62,0.10,112,1226.03,59.29,good
2025-12-12T15:12:10.940601,92,11739.418000000001,138.262,482.07,10.16,59.18,0.90,0.10,112,1233.82,59.28,good
2025-12-12T15:12:11.095955,93,11894.771999999999,155.35399999999998,510.25,14.37,62.86,0.80,0.10,113,1214.22,58.81,good
2025-12-12T15:12:11.241887,94,12040.704,145.93200000000002,441.68,12.91,63.18,0.82,0.10,112,1236.28,58.82,good
2025-12-12T15:12:11.385982,95,12184.798999999999,144.095,482.13,9.47,61.67,0.87,0.10,114,1192.60,58.86,good
2025-12-12T15:12:11.520683,96,12319.5,134.701,524.45,5.96,60.53,0.92,0.10,114,1164.23,58.98,good
2025-12-12T15:12:11.655752,97,12454.569,135.069,502.29,2.58,61.17,0.92,0.10,114,1130.53,58.76,good
2025-12-12T15:12:11.787157,98,12585.974,131.405,453.60,4.79,61.95,0.94,0.10,112,1196.57,58.76,good
2025-12-12T15:12:11.938505,99,12737.322,151.348,482.42,4.57,58.17,0.84,0.10,114,1171.00,59.09,good
2025-12-12T15:12:12.088460,100,12887.277,149.955,485.37,3.70,58.55,0.85,0.10,112,1200.02,59.14,good
2025-12-12T15:12:12.250372,101,13049.189,161.912,609.48,5.94,56.54,0.73,0.10,114,1096.88,59.40,good
2025-12-12T15:12:12.432226,102,13231.043,181.85399999999998,631.85,13.72,56.87,0.67,0.10,114,1110.55,59.67,good
2025-12-12T15:12:12.580380,103,13379.197,148.154,642.88,5.34,52.54,0.85,0.10,114,1140.60,59.59,good
2025-12-12T15:12:12.730650,104,13529.467,150.26999999999998,628.44,13.41,52.60,0.85,0.10,114,1152.33,59.93,good
2025-12-12T15:12:12.928165,105,13726.982,197.515,645.74,10.49,51.44,0.61,0.10,114,1122.36,59.86,good
2025-12-12T15:12:13.082624,106,13881.441,154.459,648.97,9.03,52.62,0.77,0.10,114,1073.56,59.97,good
2025-12-12T15:12:13.250841,107,14049.658000000001,168.217,564.68,21.00,52.98,0.69,0.10,114,1140.94,60.09,good
2025-12-12T15:12:13.427795,108,14226.612,176.954,549.61,9.05,53.68,0.69,0.10,114,1125.30,59.94,good
2025-12-12T15:12:13.596614,109,14395.431,168.819,548.36,6.09,60.26,0.75,0.10,114,1102.39,59.41,good
2025-12-12T15:12:13.746648,110,14545.465,150.034,476.96,5.84,58.77,0.79,0.10,112,1229.89,59.45,good
2025-12-12T15:12:13.901579,111,14700.395999999999,154.931,448.88,6.92,64.87,0.76,0.10,112,1246.51,59.26,good
2025-12-12T15:12:14.027572,112,14826.389000000001,125.993,442.22,5.71,60.48,0.98,0.10,112,1251.46,59.32,good
2025-12-12T15:12:14.191325,113,14990.142,163.75300000000001,478.36,7.53,60.12,0.71,0.10,112,1232.15,59.36,good
2025-12-12T15:12:14.306632,114,15105.449,115.307,327.60,6.57,82.08,1.22,0.10,112,1295.41,58.94,good
2025-12-12T15:12:14.399387,115,15198.204,92.75500000000001,473.41,14.66,61.33,1.50,0.10,112,1234.23,59.12,good
2025-12-12T15:12:14.535376,116,15334.193000000001,135.989,516.88,14.07,57.79,0.90,0.10,114,1168.12,60.36,good
2025-12-12T15:12:14.691481,117,15490.297999999999,156.105,451.04,4.35,62.22,0.75,0.10,112,1245.60,59.30,good
2025-12-12T15:12:14.816544,118,15615.361,125.063,405.66,12.12,65.70,0.98,0.10,112,1264.57,59.33,good
2025-12-12T15:12:14.903983,119,15702.8,87.43900000000001,291.20,4.24,83.06,1.58,0.10,112,1311.39,59.19,good
2025-12-12T15:12:15.033452,120,15832.269,129.469,395.01,4.15,65.45,0.98,0.10,112,1268.24,59.16,good
2025-12-12T15:12:15.162387,121,15961.204,128.935,350.47,3.16,72.09,0.99,0.10,112,1289.17,59.21,good
2025-12-12T15:12:15.330060,122,16128.876999999999,167.673,148.80,4.93,60.66,0.78,0.10,110,1371.85,58.75,good
2025-12-12T15:12:15.454642,123,16253.458999999999,124.582,501.95,21.25,55.16,1.00,0.10,114,1210.06,59.91,good
2025-12-12T15:12:15.607599,124,16406.416,152.95700000000002,404.05,6.84,77.57,0.80,0.10,112,1262.84,59.79,good
2025-12-12T15:12:15.731055,125,16529.872,123.456,532.80,8.68,62.88,1.01,0.10,114,1210.39,59.82,good
2025-12-12T15:12:15.845905,126,16644.722,114.85,619.00,5.18,63.72,1.13,0.10,114,1173.29,59.60,good
2025-12-12T15:12:15.967109,127,16765.926,121.20400000000001,825.74,13.30,61.78,1.06,0.10,120,900.30,59.65,good
2025-12-12T15:12:16.102273,128,16901.09,135.16400000000002,1015.46,3.31,76.15,0.94,0.10,122,457.54,59.50,good
2025-12-12T15:12:16.264778,129,17063.595,162.50500000000002,975.61,6.84,57.52,0.76,0.10,122,643.04,59.50,good
2025-12-12T15:12:16.397793,130,17196.61,133.015,931.67,3.85,49.54,1.02,0.10,122,814.26,59.34,good
2025-12-12T15:12:16.524799,131,17323.616,127.00600000000001,965.27,3.66,55.02,1.02,0.10,122,665.20,59.47,good
2025-12-12T15:12:16.682568,132,17481.385,157.769,975.07,5.19,55.57,0.79,0.10,122,701.99,59.52,good
2025-12-12T15:12:16.802733,133,17601.55,120.16499999999999,969.64,3.82,52.06,1.06,0.10,122,741.88,59.59,good
2025-12-12T15:12:16.926216,134,17725.033,123.48299999999999,971.93,4.91,55.59,1.03,0.10,122,653.16,59.44,good
2025-12-12T15:12:17.056583,135,17855.399999999998,130.36700000000002,924.71,4.91,59.21,1.01,0.10,122,735.93,59.44,good
2025-12-12T15:12:17.185560,136,17984.376999999997,128.977,972.61,4.28,57.93,1.04,0.10,122,679.85,59.47,good
2025-12-12T15:12:17.316837,137,18115.654,131.27700000000002,973.93,4.57,50.02,1.00,0.10,122,587.08,59.47,good
2025-12-12T15:12:17.462307,138,18261.124,145.47,772.93,4.15,57.57,0.89,0.10,116,1114.10,59.44,good
2025-12-12T15:12:17.621241,139,18420.058,158.934,748.84,7.56,56.16,0.81,0.10,116,1117.01,59.70,good
2025-12-12T15:12:17.767011,140,18565.828,145.77,809.11,5.40,59.64,0.83,0.10,120,872.42,59.71,good
2025-12-12T15:12:17.885949,141,18684.766,118.938,816.29,3.71,58.92,1.06,0.10,122,701.58,59.73,good
2025-12-12T15:12:18.036314,142,18835.131,150.365,774.08,6.69,55.16,0.83,0.10,120,744.11,59.59,good
2025-12-12T15:12:18.184601,143,18983.418,148.287,507.85,7.71,69.09,0.81,0.10,115,813.33,59.14,good
2025-12-12T15:12:18.317080,144,19115.897,132.479,484.66,16.69,52.79,0.93,0.10,116,718.49,59.50,good
2025-12-12T15:12:18.684412,145,19483.229000000003,367.332,919.72,8.49,55.22,0.29,0.10,122,407.06,59.08,good
2025-12-12T15:12:18.845716,146,19644.533,161.304,909.91,7.00,75.42,0.75,0.10,122,395.66,58.98,good
2025-12-12T15:12:18.982985,147,19781.802,137.269,917.82,10.39,75.29,0.98,0.10,122,399.86,58.92,good
2025-12-12T15:12:19.109923,148,19908.74,126.93799999999999,918.05,7.27,75.77,0.95,0.10,122,407.05,59.15,good
2025-12-12T15:12:19.228156,149,20026.973,118.233,962.62,13.09,62.62,1.03,0.10,122,410.76,59.20,good
2025-12-12T15:12:19.382755,150,20181.572,154.599,952.82,10.27,63.56,0.80,0.10,122,411.29,59.05,good
2025-12-12T15:12:19.512530,151,20311.347,129.775,964.89,8.91,78.08,0.92,0.10,122,408.76,59.22,good
2025-12-12T15:12:19.640509,152,20439.326,127.97900000000001,963.02,10.38,77.88,0.96,0.10,122,411.69,59.24,good
2025-12-12T15:12:19.780008,153,20578.824999999997,139.49900000000002,919.59,24.79,77.01,0.94,0.10,122,409.18,59.24,good
2025-12-12T15:12:19.933691,154,20732.507999999998,153.683,961.26,13.74,78.01,0.77,0.10,122,410.21,59.03,good
2025-12-12T15:12:20.066577,155,20865.394,132.886,961.32,17.24,77.36,0.90,0.10,122,412.27,59.03,good
2025-12-12T15:12:20.209279,156,21008.095999999998,142.702,945.74,8.01,76.65,0.91,0.10,122,407.80,59.03,good
2025-12-12T15:12:20.367921,157,21166.737999999998,158.642,948.03,8.33,77.49,0.73,0.10,122,405.13,59.17,good
2025-12-12T15:12:20.532756,158,21331.573,164.835,951.26,6.84,72.89,0.78,0.10,122,406.75,59.23,good
2025-12-12T15:12:20.658545,159,21457.362,125.78900000000002,948.70,4.13,77.47,0.96,0.10,122,408.44,59.17,good
2025-12-12T15:12:20.797118,160,21595.935,138.573,932.30,12.49,75.39,0.86,0.10,122,402.98,59.00,good
2025-12-12T15:12:20.963275,161,21762.092,166.157,912.10,7.28,71.98,0.75,0.10,122,391.99,59.03,good
2025-12-12T15:12:21.089742,162,21888.559,126.467,922.86,4.96,72.77,0.96,0.10,122,397.40,59.31,good
2025-12-12T15:12:21.225210,163,22024.027000000002,135.46800000000002,929.29,13.98,76.64,0.90,0.10,122,404.38,58.91,good
2025-12-12T15:12:21.367341,164,22166.158,142.131,887.88,27.43,76.48,0.94,0.10,122,408.68,59.27,good
2025-12-12T15:12:21.523180,165,22321.997,155.839,895.08,22.48,74.09,0.74,0.10,122,399.38,58.84,good
2025-12-12T15:12:21.654183,166,22453.0,131.00300000000001,894.31,6.85,72.56,0.93,0.10,122,391.91,58.85,good
2025-12-12T15:12:21.791863,167,22590.68,137.68,907.84,8.61,77.58,0.94,0.10,122,395.00,58.88,good
2025-12-12T15:12:21.940026,168,22738.843,148.16299999999998,788.00,14.03,73.31,0.83,0.10,122,359.26,58.90,good
2025-12-12T15:12:22.076987,169,22875.804,136.961,899.22,9.98,77.11,0.92,0.10,122,385.11,59.20,good
2025-12-12T15:12:22.420637,170,23219.453999999998,343.65000000000003,939.57,16.40,61.68,0.32,0.10,122,441.47,58.97,good
2025-12-12T15:12:22.572833,171,23371.649999999998,152.196,401.97,10.57,39.16,0.79,0.10,122,181.96,58.48,good
2025-12-12T15:12:22.803644,172,23602.461000000003,230.81099999999998,1024.43,6.54,58.88,0.49,0.10,122,459.48,59.02,good
2025-12-12T15:12:22.954858,173,23753.675000000003,151.214,1080.42,4.11,63.76,0.88,0.10,122,458.18,59.12,good
2025-12-12T15:12:23.094486,174,23893.303,139.62800000000001,1067.10,10.02,63.28,0.98,0.10,122,458.86,59.08,good
2025-12-12T15:12:23.219549,175,24018.366,125.063,1071.03,5.50,62.95,0.99,0.10,122,457.55,59.15,good
2025-12-12T15:12:23.376979,176,24175.796,157.42999999999998,1048.84,5.44,63.48,0.77,0.10,122,455.05,59.11,good
2025-12-12T15:12:23.505752,177,24304.569,128.773,1045.71,2.82,61.88,0.94,0.10,122,453.38,59.09,good
2025-12-12T15:12:23.648717,178,24447.534,142.965,1079.92,9.20,66.28,0.93,0.10,122,468.75,59.01,good
2025-12-12T15:12:23.774556,179,24573.373,125.83900000000001,1082.33,19.80,65.62,0.97,0.10,122,467.08,58.99,good
2025-12-12T15:12:23.894162,180,24692.979,119.60600000000001,728.41,3.53,51.31,1.06,0.10,115,1127.24,58.91,good
2025-12-12T15:12:24.035400,181,24834.217,141.238,1454.23,2.79,39.96,0.92,0.10,122,825.72,59.36,good
2025-12-12T15:12:24.281389,182,25080.206000000002,245.989,125.17,60.18,31.86,0.46,0.10,111,1083.73,56.02,good
2025-12-12T15:12:24.407983,183,25206.800000000003,126.59400000000001,552.02,8.35,53.37,1.03,0.10,114,1203.08,59.42,good
2025-12-12T15:12:24.668557,184,25467.374,260.57399999999996,1025.14,15.88,66.81,0.46,0.10,122,444.01,59.12,good
2025-12-12T15:12:24.820947,185,25619.764,152.39,1114.97,11.55,66.11,0.85,0.10,122,476.86,59.30,good
