timestamp,frame_number,time_since_start_ms,frame_duration_ms,diameter_um,diameter_std_um,purity_pct,speed_mm_s,crop_height_mm,n_points,centroid_x,centroid_y,measurement_quality,position_mm,is_outlier,section_id,dataset,section_number
2025-12-12T15:13:50.190448,547,69995.252,119.451,571.25,0.93,93.5,1.04,0.1,116,684.19,59.41,good,32.3688108576398,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.273205,548,70078.00899999999,82.75699999999999,566.4,3.35,90.9,1.69,0.1,120,654.52,59.38,good,33.34376879476406,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.433395,549,70238.199,160.19,666.3,8.75,76.25,0.74,0.1,120,712.65,59.37,good,35.23096277168361,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.561332,550,70366.136,127.937,667.38,2.32,77.97,0.97,0.1,120,750.77,59.51,good,36.73818504414237,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.657634,551,70462.43800000001,96.302,662.7,3.92,77.62,1.64,0.1,120,731.97,59.46,good,37.87271625311496,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.786026,552,70590.83,128.392,670.99,1.39,77.06,1.0,0.1,120,742.39,59.55,good,39.38529886803872,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:50.876737,553,70681.541,90.711,646.65,3.52,73.23,1.65,0.1,120,757.55,59.67,good,40.45396266003786,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.031189,554,70835.993,154.452,633.61,6.27,72.04,0.78,0.1,116,758.92,59.56,good,42.273557417033885,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.185884,555,70990.68800000001,154.695,629.02,3.05,72.04,0.77,0.1,116,780.26,59.66,good,44.09601495033553,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.313872,556,71118.67599999999,127.988,595.37,6.47,70.54,0.94,0.1,116,776.13,59.56,good,45.60383805238905,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.438850,557,71243.65400000001,124.978,556.82,3.91,66.04,1.02,0.1,116,806.1,59.71,good,47.07620042736551,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.564472,558,71369.276,125.622,556.83,2.68,60.96,1.04,0.1,116,793.23,59.58,good,48.55614974860009,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.724709,559,71529.51299999999,160.237,537.65,3.33,57.76,0.83,0.1,116,796.34,59.51,good,50.443897431224855,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.815082,560,71619.886,90.373,540.9,4.6,56.08,1.68,0.1,115,837.92,59.69,good,51.50857925453556,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:51.945894,561,71750.698,130.812,513.34,4.71,56.34,0.97,0.1,114,838.42,59.59,good,53.049671822790856,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:52.102295,562,71907.099,156.401,506.15,6.0,47.15,0.78,0.1,114,855.9,58.88,good,54.892227695093766,False,2025-12-12_151402_section5,2025-12-12_151402,5
2025-12-12T15:13:52.225539,563,72030.34300000001,123.244,596.86,12.19,49.73,1.01,0.1,114,982.94,59.14,good,56.3441618638401,False,2025-12-12_151402_section5,2025-12-12_151402,5
